,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,0_percentage,nan_percentage,auc,ks,psi
feature119,11563.0,20.68792031479717,158.2690196906896,0.0,0.0,0.0,0.0,3.0,12.0,36.0,314.2799999999952,6444.0,0.20632666236281472,0.5023455993113837,0.4035989834088661,0.0,0.27471761353437263
feature120,13282.0,2.963589384128882,27.92612139257698,0.0,0.0,0.0,0.0,0.211,0.9582,5.25,39.38292300000002,897.0,0.20598235420701527,0.4283623843339789,0.3784717294306042,0.0,0.2914005560535815
feature121,13282.0,7.782864026502033,44.58505472549261,0.0,0.0,0.0,0.0,1.0,2.0,21.0,159.38000000000102,897.0,0.20598235420701527,0.4283623843339789,0.3521343492209231,0.00012979743241882516,0.2927096828090262
feature122,13282.0,0.010764478241228729,0.08175920639779051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33529500000000534,1.0,0.5513664729933291,0.4283623843339789,0.48503394893638213,0.0,0.28883771747914155
feature123,10711.0,3.2638539818877694,28.203286398063213,0.0,0.0,0.0,0.0,0.0,1.0,4.6667,61.600029999999755,786.0,0.2420916720464816,0.5390144179040242,0.3873650868836273,0.0,0.25536704218741807
feature124,10711.0,5.557427541779475,45.14561035131153,0.0,0.0,0.0,0.0,0.0,1.4667,11.357149999999999,94.84633999999794,1395.2147,0.2420916720464816,0.5390144179040242,0.3960421370356842,0.0,0.25536808106753395
feature125,10711.0,15.918978778825478,141.77980789790257,0.0,0.0,0.0,0.0,0.0,4.0,24.0,263.24999999999727,6444.0,0.2420916720464816,0.5390144179040242,0.4012785522432414,0.0,0.25646035426118685
feature126,12660.0,3.719829067930473,31.039739881183543,0.0,0.0,0.0,0.0,0.1143,0.7273,5.5,89.24599999999991,897.0,0.24407144394232838,0.4551323434473854,0.3696849974278152,0.0,0.2818914932155581
feature127,12660.0,7.136413902053713,44.61649646828855,0.0,0.0,0.0,0.0,1.0,2.0,18.0,151.40999999999985,897.0,0.24407144394232838,0.4551323434473854,0.35132849112173054,0.00015365108693193635,0.27711107130432916
feature128,6798.0,4.667967828773159,35.03440876557765,0.0,0.0,0.0,0.0,0.0909,0.591575,6.75,128.834014,897.0,0.1294168280611147,0.7074241446094255,0.2970119839043484,0.0,0.03825411097311199
feature129,6798.0,7.577375698734922,39.02204686193587,0.0,0.0,0.0,0.0,1.0,2.0,26.0,146.02999999999975,897.0,0.1294168280611147,0.7074241446094255,0.29819322725823993,0.0,0.03706378074308826
feature130,23077.0,0.00304216499757333,0.004893892412475753,0.0,0.0,0.0,0.0,0.001398601,0.0044444440000000005,0.011363636000000002,0.020408163,0.19591836699999998,0.4206584893479664,0.00680008607703895,0.5181144226898884,0.05596511090854839,0.008489559245950355
feature131,23077.0,2209.0961130129567,1343.1536731788515,-1.0,181.76,408.0,1192.0,2006.0,3011.0,4724.200000000001,5918.240000000002,10383.0,0.0006025392726490209,0.00680008607703895,0.6202694490700715,0.17469659740150512,0.03982890375201158
feature132,23077.0,0.007954306469818498,0.017676209854108477,0.0,0.0,0.0,0.0,0.0,0.005434783,0.05,0.08376963400000001,0.132075472,0.6637830858618463,0.00680008607703895,0.4250403744873655,0.0,0.016925018112836688
feature133,23077.0,0.09606329266919329,0.1585735542101015,0.0,0.0,0.0,0.0,0.023809524,0.117924528,0.45837937360000014,0.734159043200001,0.967479675,0.2795782225091457,0.00680008607703895,0.4115856983197914,0.0,0.01516260323569135
feature134,23077.0,6.772544091519695,0.5232952551799356,1.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.00680008607703895,0.5110235594759756,0.02202288788772666,0.05321838714454371
feature135,23077.0,541.3046756510812,613.956990374635,1.0,32.0,73.0,186.0,344.0,642.0,1728.2000000000007,3013.920000000013,10497.0,0.0,0.00680008607703895,0.5288471365745431,0.08715482339268033,0.013642469461327507
feature136,23077.0,0.019659483000303353,0.07369312698637273,0.0,0.0,0.0,0.0,0.0,0.007462687,0.09375,0.3535686272000042,1.0,0.696018936948569,0.00680008607703895,0.4849252559963691,0.0,0.0031896938121420302
feature137,23077.0,94.05412315292283,360.1008554266559,0.0,0.0,0.0,0.0,0.0,45.0,513.0,1359.4800000000032,32109.0,0.6834086507424144,0.00680008607703895,0.5156139079390687,0.034542647310215335,0.010655868669089345
feature138,23077.0,0.6256216806366086,1.682335487473742,0.0,0.0,0.0,0.0,0.0,0.5452462770000001,3.249681771200001,7.95148447256001,30.85466377,0.6834086507424144,0.00680008607703895,0.5150162508335686,0.03500272804280541,0.009370771889326815
feature139,23077.0,0.014227759703080949,0.05297999470388248,0.0,0.0,0.0,0.0,0.0,0.004846527,0.07107421060000006,0.2519671673200019,1.0,0.6834086507424144,0.00680008607703895,0.5128760161436051,0.03487698502207104,0.008744480666808786
feature140,23077.0,0.031031303597261233,0.1057349759556219,0.0,0.0,0.0,0.0,0.0,0.012448133,0.166666667,0.596647058600007,1.0,0.6401119001506348,0.00680008607703895,0.48266351098471877,0.0,0.004329113763377857
feature141,23077.0,0.009406121273909145,0.02679440874431236,0.0,0.0,0.0,0.0,0.0,0.008130080999999999,0.045753849600000014,0.12170072552000052,0.727272727,0.6386916290079622,0.00680008607703895,0.5391352623153791,0.07764565081525426,0.032345114180162636
feature142,23077.0,0.012269628996750034,0.023602221499011488,0.0,0.0,0.0,0.0,0.0,0.016129031999999998,0.052631579000000005,0.107142857,0.413680782,0.513277383258016,0.00680008607703895,0.542638043790321,0.08775200716409348,0.0382738168573811
feature143,23077.0,60.165532781557395,657.8876437088846,0.0,0.0,0.0,0.0,0.0,17.0,221.20000000000073,933.2400000000016,85142.0,0.6991607488702388,0.00680008607703895,0.5350918878001597,0.07201235620429025,0.028464727048161106
feature144,23077.0,0.00747404063539457,0.023427115625378355,0.0,0.0,0.0,0.0,0.0,0.004694836,0.039106145,0.10946646352000061,0.5,0.6989455562728643,0.00680008607703895,0.537530168221114,0.07350969397312807,0.02784295375467223
feature145,23077.0,0.21651104517900938,0.6868158148500567,0.0,0.0,0.0,0.0,0.0,0.200819672,1.0763129170000003,2.4780963938400014,38.05387475,0.6991607488702388,0.00680008607703895,0.532558039406519,0.07250591622095892,0.029288209403052913
feature146,23077.0,0.00916927848013179,0.02538394259860675,0.0,0.0,0.0,0.0,0.0,0.011111111000000002,0.041666667000000004,0.09159090916000455,1.0,0.6496234129545944,0.00680008607703895,0.4881937826111256,0.0,0.015895501282282967
feature147,23077.0,2.8900636997876674,7.904888579869459,0.0,0.0,0.0,0.0,1.0,3.0,12.0,33.0,251.0,0.4729933290294814,0.00680008607703895,0.5180215126701522,0.060684106114948455,0.40293620779408384
feature148,23077.0,111.23430255232482,520.5914216823784,0.0,0.0,0.0,0.0,8.0,85.0,510.2000000000007,1381.4800000000032,61504.0,0.47320852162685606,0.00680008607703895,0.5174883200262737,0.0600891797830273,0.3215771718461714
feature149,23077.0,0.02105543969957101,0.043248361330574775,0.0,0.0,0.0,0.0,0.004,0.024096386,0.095890411,0.1898323587600005,1.0,0.4729933290294814,0.00680008607703895,0.5117238572577316,0.06088035770949274,0.42025275570901977
feature150,23077.0,22.14147994872691,52.81195186212997,0.0,0.0,0.0,0.0,6.857142857,26.0,88.52500000000009,224.49333330800107,2182.0,0.47320852162685606,0.00680008607703895,0.5273663381910154,0.060138242681663345,0.25714171442717526
feature151,23077.0,0.37783908109537795,0.8067731122462071,0.0,0.0,0.0,0.0,0.094771969,0.484809308,1.5237042720000007,3.3111020486000124,27.26338788,0.47320852162685606,0.00680008607703895,0.5190714131880707,0.06043555110378773,0.2524031179320466
feature152,23077.0,0.015147266810243904,0.043524227393220795,0.0,0.0,0.0,0.0,0.000778849,0.01216545,0.07278568620000002,0.1945014277200009,1.0,0.47320852162685606,0.00680008607703895,0.5096296087948385,0.060285431377571475,0.30880134442744733
feature153,23077.0,0.027031595669020872,0.03944987511680782,0.0,0.0,0.0,0.0,0.01369863,0.036912752,0.10526315800000001,0.17888232796000014,0.6,0.3565310953303206,0.00680008607703895,0.5104085892659844,0.05750645054232251,0.4557836265719559
feature154,23077.0,0.02866967166941101,0.045179040268850015,0.0,0.0,0.0,0.0,0.011904762,0.039473684,0.117647059,0.19736842100000002,1.0,0.4255648805681085,0.00680008607703895,0.5135817663699409,0.05844417998419427,0.5444577599338333
feature155,23077.0,8243.141352862158,11061.443690306462,0.0,0.0,79.79999999999995,1642.0,4613.0,10588.0,28300.000000000004,53523.04000000007,173765.0,0.031547234775123736,0.00680008607703895,0.5613323189419746,0.09566458745566364,0.021390900340835836
feature156,23077.0,85.43686750110109,82.16694135767766,0.0,0.0,22.5,47.66666667,67.47770701,98.75,199.24829134,386.31200000000206,2965.0,0.031547234775123736,0.00680008607703895,0.514368074416857,0.038402504738347276,0.017193323971857938
feature157,23077.0,0.9523730268706055,0.24211131091551685,0.0,0.0,0.5278943546,0.948853616,1.0,1.022131315,1.1466464334,1.4457915083200032,6.444921316,0.031547234775123736,0.00680008607703895,0.5213803186594305,0.048984033895089873,0.005099311235678448
feature158,23077.0,129.41569528101573,132.42915851933182,0.0,0.0,7.0,45.0,93.0,170.0,373.0,626.4800000000032,2339.0,0.022423068646438563,0.00680008607703895,0.5527992886880981,0.08874688259439512,0.020748972721030767
feature159,23077.0,65.28180697357091,50.45843139801314,0.0,0.0,21.784143131999997,39.76666667,54.75193798,77.09195402,139.79478048000004,241.19728812400064,1476.0,0.022595222724338282,0.00680008607703895,0.5418842774618879,0.06790039375934487,0.011055712087909847
feature160,23077.0,0.9702586139090447,0.20977322705924586,0.0,0.0,0.7285526696,0.9748875379999999,1.0003686040000002,1.025684216,1.1065962056,1.25078276904,15.51282051,0.022595222724338282,0.00680008607703895,0.5107518748126006,0.039865070656945834,0.0865070358618848
feature161,23077.0,0.6488887628223431,0.5226109056259738,0.0,0.0,0.0,0.0,1.0,1.057692308,1.2060855982,1.4306180194800016,5.166666667,0.369829997848074,0.00680008607703895,0.5208798952984999,0.04383605236458599,0.07666931530353943
feature162,23077.0,0.03715092348918826,0.07908177938227727,0.0,0.0,0.0,0.0,0.006636251,0.037633436,0.17679495460000005,0.40321294648000017,1.0,0.3702603830428233,0.00680008607703895,0.4915442051255164,0.022602667528862863,0.03178006386427851
feature163,23077.0,0.5281075946604414,0.5316039416833749,0.0,0.0,0.0,0.0,0.543165468,1.040816327,1.179132639,1.37182030096,4.0,0.48409726705401335,0.00680008607703895,0.5243978780796981,0.048505365697005365,0.04114708910753631
feature164,23077.0,0.7778100320416836,0.42941773901764185,0.0,0.0,0.0,0.806505129,0.996501269,1.015564593,1.0890615391999998,1.2116015635200004,15.17347295,0.21368624919302776,0.00680008607703895,0.5315496921598944,0.06168606335139826,0.04578108538960296
feature165,23077.0,715.2183126056246,2220.721484122299,0.0,0.0,0.0,0.0,171.0,695.0,3071.2000000000007,7681.360000000022,212751.0,0.28766946417043254,0.00680008607703895,0.5413550717474347,0.07107832240932876,0.013926431159410415
feature166,23077.0,0.08653137118446855,0.1546918248705408,0.0,0.0,0.0,0.0,0.035714286,0.103343465,0.3374470860000003,0.7568478482800116,3.0,0.28741123305358296,0.00680008607703895,0.5234510460592298,0.052965501773273305,0.002439421518177327
feature167,23077.0,0.8221675914533895,1.0643550429823772,0.0,0.0,0.0,0.0,0.6227344370000001,1.151244148,2.5314487722000023,4.636788192160003,28.15239592,0.28766946417043254,0.00680008607703895,0.5226832162468649,0.05974066025371794,0.0027290286584776883
feature168,23077.0,7.212939290202366,16.299485788525523,0.0,0.0,0.0,0.0,2.0,7.0,30.0,76.0,572.0,0.3051431030772541,0.00680008607703895,0.5691073683735276,0.11579098950308836,0.03029608325594081
feature169,23077.0,0.048141109827273876,0.0860325878747878,0.0,0.0,0.0,0.0,0.02173913,0.058823529000000006,0.18592725120000014,0.4,2.0,0.3051431030772541,0.00680008607703895,0.5571578490898058,0.09192683201682739,0.020624575057108404
feature170,23077.0,51.55253700390736,93.36227115089628,0.0,0.0,0.0,0.0,30.0,62.66666667,174.53333334000013,418.72000002800036,3019.0,0.30544437271357866,0.00680008607703895,0.555639411543781,0.09695192873627623,0.023909656694167176
feature171,23077.0,0.8297906261287857,1.3117101502874662,0.0,0.0,0.0,0.0,0.5353255610000001,1.100919233,2.6842284758000003,5.875332273040018,50.85081829999999,0.30544437271357866,0.00680008607703895,0.5434327353121248,0.08171637857915659,0.01888292605242336
feature172,23077.0,0.05604988016002968,0.12092548500766215,0.0,0.0,0.0,0.0,0.014845832,0.058625660999999996,0.24323023980000008,0.5742438414000004,2.313432836,0.30544437271357866,0.00680008607703895,0.5543705849080339,0.09075365527697421,0.020338440430674697
feature173,23077.0,0.019195337520734945,0.04433014607734774,0.0,0.0,0.0,0.0,0.0,0.019607843,0.090909091,0.214285714,1.0,0.5093178394663224,0.00680008607703895,0.5549280359238726,0.09341828951989178,0.027696836647718274
feature174,23077.0,0.52559205006331,1.2598107893942299,0.0,0.0,0.0,0.0,0.0,0.722880583,2.2145006866,5.008783175400016,67.6741573,0.582741553690553,0.00680008607703895,0.5403626995262473,0.08227593229065117,0.022076286924138218
feature175,23077.0,0.022458757035576454,0.03157237572003281,0.0,0.0,0.0,0.0,0.014925373,0.033333333,0.075949367,0.13055900652000083,1.0,0.3815795136647299,0.00680008607703895,0.5622474102708763,0.11120609348457444,0.020091239466459816
feature176,23077.0,0.054792460778783296,0.06024064569786114,0.0,0.0,0.0,0.019607843,0.043478261,0.074626866,0.14285714300000002,0.25,1.0,0.16281471917366042,0.00680008607703895,0.5511376766833262,0.10008379833856096,0.007420330599143803
feature177,23077.0,87.31965793346086,76.66164820408092,0.0,0.0,27.535941645999998,50.66329966,70.65625,102.21226419999999,196.0,356.6343750000029,2965.0,0.023369916074887025,0.00680008607703895,0.5036364801493697,0.02764631530349182,0.01681282591605967
feature178,23077.0,143.870737097543,145.74678843608675,0.0,0.0,8.0,51.0,104.0,189.0,413.0,688.2400000000016,2442.0,0.021820529373789543,0.00680008607703895,0.5559723565611113,0.09230733800732538,0.02848656371134048
feature179,23077.0,65.83955595602983,49.16098658767456,0.0,0.0,23.0,40.78740157,55.57017544,77.82352941,138.63279436000002,240.07375294000008,1315.25,0.02199268345168926,0.00680008607703895,0.5415629746425827,0.06860964847844031,0.00895214270407582
feature180,23077.0,447.9050136499545,1685.4195238544405,0.0,0.0,0.0,0.0,37.0,272.0,2077.2000000000007,6292.640000000018,69572.0,0.38760490639122014,0.00680008607703895,0.4925816806236504,0.0,0.009263445468317137
feature181,23077.0,0.03205218681817399,0.0537137881878056,0.0,0.0,0.0,0.0,0.013157895,0.041176471,0.129411765,0.25,1.0,0.34882720034430814,0.00680008607703895,0.4886185544413393,0.02436986034277766,0.03573266268506945
feature182,23077.0,107.89977033409889,126.94462945790671,0.0,2.759999999999991,13.0,38.0,69.0,127.0,338.0,618.0,1990.0,0.004992468259091888,0.00680008607703895,0.5365599971891238,0.0866137297105799,0.026637495862226253
feature183,23077.0,0.021293552420765253,0.06278823586420713,0.0,0.0,0.0,0.0,0.002525253,0.016172507,0.097222222,0.30360527636000156,1.0,0.4411017860985582,0.00680008607703895,0.47464518603759104,0.0,0.006630689843039868
feature184,23077.0,0.017738094040689927,0.046027944002696705,0.0,0.0,0.0,0.0,0.002646485,0.015127139,0.08153953780000012,0.23570226,0.471404521,0.4411878631375081,0.00680008607703895,0.47564110826443134,0.0,0.005535040430840003
feature185,23077.0,0.03654280658114133,0.09158843389712717,0.0,0.0,0.0,0.0,0.003041472,0.030701454,0.18062834200000005,0.4772248877200026,1.0,0.4416612868517323,0.00680008607703895,0.4800866984201018,0.00021476623940983259,0.008623171092937755
feature186,23077.0,0.6118875821932216,1.1290725197955893,0.0,0.0,0.0,0.0,0.151423551,0.775160147,2.6633415030000007,5.386343141320042,18.47880812,0.45818807833010544,0.00680008607703895,0.5190896092426854,0.05215857638583565,0.0009973209564913047
feature187,23077.0,0.01280793450496159,0.019457105115108793,0.0,0.0,0.0,0.002632131,0.007935358,0.015979368,0.04125424440000002,0.08563558772000013,0.471404521,0.17921239509360878,0.00680008607703895,0.49490057162373075,0.03201968560057633,0.0028054559844432284
feature188,23077.0,2.6615677947740175,7.988418023629712,0.0,0.0,0.0,0.0,0.0,3.0,12.0,26.0,586.0,0.5317839466322358,0.00680008607703895,0.518187243318662,0.047881147267160196,0.003444317908446059
feature189,23077.0,65.6922242366523,120.75653835932457,0.0,0.0,0.0,0.0,0.0,96.5,267.73333336000024,530.7400000000016,2667.0,0.5327738325801592,0.00680008607703895,0.5173808913936759,0.04731028815304855,0.0033608878267517416
feature190,23077.0,0.015604139748277495,0.05007114427687451,0.0,0.0,0.0,0.0,0.0,0.011362404,0.07419158240000001,0.20954447432000053,1.0,0.5327738325801592,0.00680008607703895,0.5119452592769386,0.04658082570946859,0.0033309623435511726
feature191,23077.0,0.016662868267149165,0.02837951383554082,0.0,0.0,0.0,0.0,0.009041591,0.021505376,0.058823529000000006,0.115384615,1.0,0.2797073380675705,0.00680008607703895,0.5121775661853041,0.04066353064628858,0.006162885051008413
feature192,23077.0,0.005625912502101686,0.02624541971280319,0.0,0.0,0.0,0.0,0.0,0.000838926,0.02679255580000002,0.1,1.0,0.7400043038519475,0.00680008607703895,0.4894719393899343,0.00033433771185568993,0.003645448839741875
feature193,23077.0,0.003130785708887653,0.007634040424333759,0.0,0.0,0.0,0.0,0.0,0.003586318,0.015206596999999999,0.03159946268000008,0.23570226,0.6272003443081559,0.00680008607703895,0.5006002058275073,0.015417528908424238,0.0027764474271659745
feature194,23077.0,0.03206334439498212,0.09863497535058521,0.0,0.0,0.0,0.0,0.003023542,0.018886336,0.1480550684,0.571437838920002,1.0,0.3786528943404347,0.00680008607703895,0.47415678718298676,0.0,0.005568595095225968
feature195,23077.0,0.013931767695497697,0.06508196550010631,0.0,0.0,0.0,0.0,0.0,0.0032859609999999996,0.05022167940000005,0.34190648872000096,1.0,0.5571766731224446,0.00680008607703895,0.5166927637595032,0.03875976274310944,0.005908937684617153
feature196,23077.0,0.011726615920310272,0.024341481163956145,0.0,0.0,0.0,0.002290623,0.006260894,0.013207501000000002,0.03765490620000003,0.094280904,0.471404521,0.1407359586830213,0.00680008607703895,0.4792523378607738,0.02494073766204641,0.004290760658836967
feature197,23077.0,9.516553365953555,32.64500473757736,0.0,0.0,0.0,0.0,0.0,6.0184900279999995,48.768384088000026,124.9616725320002,1610.6189980000001,0.6660641273940177,0.00680008607703895,0.5106482237501204,0.033329346403908,0.000887061795099624
feature198,23077.0,0.025281992279542493,0.06977061160789079,0.0,0.0,0.0,0.0,0.0,0.016686989,0.13702458100000015,0.4324348049200021,0.471404521,0.6673122444587907,0.00680008607703895,0.515898855059459,0.038979444374961425,0.001551767572593248
feature199,23077.0,0.014691652499155066,0.03143250840469203,0.0,0.0,0.0,0.0,0.007352941,0.016949153,0.0519751082000001,0.11792661628000187,1.0,0.26421347105659565,0.00680008607703895,0.4856193822298368,0.005224060882414894,0.004358239080552878
feature200,23077.0,0.011348851494908276,0.02737582499686602,0.0,0.0,0.0,0.0,0.005642121,0.012426868,0.037125172000000005,0.09958831904000301,0.471404521,0.26434258661502047,0.00680008607703895,0.48197185155005084,0.014542625464026737,0.0031265129964708213
feature201,23077.0,238.55999480001734,1337.755067641217,0.0,0.0,0.0,0.0,12.0,153.0,943.0,3304.480000000003,100700.0,0.4857327307940607,0.00680008607703895,0.5372377023708031,0.06777616176665757,0.001531964812355721
